id_treatment,id_inoc,id_faeces,starting_date,weight_0dpi,weight_14dpi,water_content_14dpi,ph_14dpi,id_bact,date.x,sample_weight,dilution_ecoli,ecoli_counted,dilution_enterococcus,enterococcus_counted,...9,id_picture,date.y,area_size,macro_description,contamination,comments,collection_date_1,collection_date_2,total-weight,ph,water_content,sample_weight_1,sample_weight_2,sample_weight_3,dilution_factor_ecoli,dilution_factor_enterococcus,e_coli_counted_1,e_coli_counted_2,e_coli_counted_3,enterococcus_counted_1,enterococcus_counted_2,enterococcus_counted_3,species,material,material_2,mass,production_date,forming_date
46,20,5,2025-07-22T00:00:00Z,22.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,2025-07-29T00:00:00Z,2.545,slime,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. veluntinum,MEA,none,NA,NA,NA
46,20,5,2025-07-22T00:00:00Z,22.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,2025-08-05T00:00:00Z,12.513,strong mycelium,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. veluntinum,MEA,none,NA,NA,NA
47,20,5,2025-07-22T00:00:00Z,23.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,2025-07-22T00:00:00Z,0.728,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. veluntinum,MEA,none,NA,NA,NA
47,20,5,2025-07-22T00:00:00Z,23.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,2025-07-29T00:00:00Z,0.728,none,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. veluntinum,MEA,none,NA,NA,NA
47,20,5,2025-07-22T00:00:00Z,23.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,2025-08-05T00:00:00Z,0.728,none,very strong,overgrowth from contamination after 7 days,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. veluntinum,MEA,none,NA,NA,NA
48,20,5,2025-07-22T00:00:00Z,23.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,2025-07-22T00:00:00Z,0.649,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. veluntinum,MEA,none,NA,NA,NA
48,20,5,2025-07-22T00:00:00Z,23.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,2025-07-29T00:00:00Z,2.471,mycelium-slime,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. veluntinum,MEA,none,NA,NA,NA
48,20,5,2025-07-22T00:00:00Z,23.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,2025-08-05T00:00:00Z,2.471,slime,medium,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. veluntinum,MEA,none,NA,NA,NA
49,21,5,2025-07-22T00:00:00Z,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,2025-07-22T00:00:00Z,0.625,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
49,21,5,2025-07-22T00:00:00Z,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,2025-07-29T00:00:00Z,3.096,mycelium-slime,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
49,21,5,2025-07-22T00:00:00Z,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,2025-08-05T00:00:00Z,4.491,mycelium-slime,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
50,21,5,2025-07-22T00:00:00Z,22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,2025-07-22T00:00:00Z,0.64,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
50,21,5,2025-07-22T00:00:00Z,22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,2025-07-29T00:00:00Z,3.363,mycelium-slime,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
50,21,5,2025-07-22T00:00:00Z,22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,2025-08-05T00:00:00Z,5.014,mycelium-slime,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
51,21,5,2025-07-22T00:00:00Z,21.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,2025-07-22T00:00:00Z,0.662,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
51,21,5,2025-07-22T00:00:00Z,21.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,2025-07-29T00:00:00Z,4.314,mycelium,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
51,21,5,2025-07-22T00:00:00Z,21.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,2025-08-05T00:00:00Z,4.314,mycelium-slime,medium,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
52,22,5,2025-07-22T00:00:00Z,23.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,2025-07-22T00:00:00Z,0.667,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
52,22,5,2025-07-22T00:00:00Z,23.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,2025-07-29T00:00:00Z,0.667,none,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
52,22,5,2025-07-22T00:00:00Z,23.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,2025-08-05T00:00:00Z,0.667,none,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
53,22,5,2025-07-22T00:00:00Z,22.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,2025-07-22T00:00:00Z,0.68,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
53,22,5,2025-07-22T00:00:00Z,22.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2025-07-29T00:00:00Z,0.68,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
53,22,5,2025-07-22T00:00:00Z,22.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2025-08-05T00:00:00Z,0.68,none,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
54,22,5,2025-07-22T00:00:00Z,21.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,2025-07-22T00:00:00Z,0.55,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
54,22,5,2025-07-22T00:00:00Z,21.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,2025-07-29T00:00:00Z,0.55,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
54,22,5,2025-07-22T00:00:00Z,21.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,2025-08-05T00:00:00Z,0.55,none,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
55,23,5,2025-07-22T00:00:00Z,22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,2025-07-22T00:00:00Z,0.694,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
55,23,5,2025-07-22T00:00:00Z,22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,2025-07-29T00:00:00Z,1.218,mycelium,medium,mostly air mycelium from plug,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
55,23,5,2025-07-22T00:00:00Z,22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,2025-08-05T00:00:00Z,0.694,none,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
56,23,5,2025-07-22T00:00:00Z,24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025-07-22T00:00:00Z,0.777,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
56,23,5,2025-07-22T00:00:00Z,24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,2025-07-29T00:00:00Z,0.707,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
56,23,5,2025-07-22T00:00:00Z,24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,2025-08-05T00:00:00Z,0.835,none,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
57,23,5,2025-07-22T00:00:00Z,24.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,2025-07-22T00:00:00Z,0.68,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
57,23,5,2025-07-22T00:00:00Z,24.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,2025-07-29T00:00:00Z,1.469,mycelium-slime,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
57,23,5,2025-07-22T00:00:00Z,24.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,2025-08-05T00:00:00Z,1.284,slime,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. virens,MEA,none,NA,NA,NA
58,24,5,2025-07-22T00:00:00Z,22.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,2025-07-22T00:00:00Z,0.535,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
58,24,5,2025-07-22T00:00:00Z,22.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,2025-07-29T00:00:00Z,0.561,none,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
58,24,5,2025-07-22T00:00:00Z,22.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,2025-08-05T00:00:00Z,0.519,none,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
59,24,5,2025-07-22T00:00:00Z,22.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,2025-07-22T00:00:00Z,0.564,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
59,24,5,2025-07-22T00:00:00Z,22.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,2025-07-29T00:00:00Z,0.564,none,very storng,"complete overgrowth by fungus, sodaria",2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
59,24,5,2025-07-22T00:00:00Z,22.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,2025-08-05T00:00:00Z,0.564,none,very strong,"complete overgrowth by fungus, sodaria",2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
60,24,5,2025-07-22T00:00:00Z,23.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,2025-07-22T00:00:00Z,0.655,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
60,24,5,2025-07-22T00:00:00Z,23.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2025-07-29T00:00:00Z,0.645,none,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
60,24,5,2025-07-22T00:00:00Z,23.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2025-08-05T00:00:00Z,0.598,none,medium,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. atroviridae,MEA,none,NA,NA,NA
61,25,5,2025-07-22T00:00:00Z,23.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,2025-07-22T00:00:00Z,0.788,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
61,25,5,2025-07-22T00:00:00Z,23.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2025-07-29T00:00:00Z,2.895,mycelium-slime,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
61,25,5,2025-07-22T00:00:00Z,23.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,2025-08-05T00:00:00Z,2.97,mycelium-slime,strong,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
62,25,5,2025-07-22T00:00:00Z,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,2025-07-22T00:00:00Z,0.707,none,none,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
62,25,5,2025-07-22T00:00:00Z,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,2025-07-29T00:00:00Z,2.923,mycelium-slime,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
62,25,5,2025-07-22T00:00:00Z,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025-08-05T00:00:00Z,3.601,mycelium-slime,few,NA,2025-07-21T00:00:00Z,NA,450,NA,80,0.54,0.7,0.78,200000,NA,126,200,182,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
63,26,6,2025-07-24T00:00:00Z,21.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,2025-07-24T00:00:00Z,0.749,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
63,26,6,2025-07-24T00:00:00Z,21.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
64,26,6,2025-07-24T00:00:00Z,23.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,2025-07-24T00:00:00Z,0.762,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
64,26,6,2025-07-24T00:00:00Z,23.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
65,26,6,2025-07-24T00:00:00Z,21.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,2025-07-24T00:00:00Z,0.748,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
65,26,6,2025-07-24T00:00:00Z,21.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
66,27,6,2025-07-24T00:00:00Z,22.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,2025-07-24T00:00:00Z,0.68,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
66,27,6,2025-07-24T00:00:00Z,22.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
67,27,6,2025-07-24T00:00:00Z,22.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,2025-07-24T00:00:00Z,0.767,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
67,27,6,2025-07-24T00:00:00Z,22.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
68,27,6,2025-07-24T00:00:00Z,22.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,2025-07-24T00:00:00Z,0.754,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
68,27,6,2025-07-24T00:00:00Z,22.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. harzianum CBS245.93,MEA,none,NA,NA,NA
69,28,6,2025-07-24T00:00:00Z,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,2025-07-24T00:00:00Z,0.721,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
69,28,6,2025-07-24T00:00:00Z,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
70,28,6,2025-07-24T00:00:00Z,21.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,2025-07-24T00:00:00Z,0.691,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
70,28,6,2025-07-24T00:00:00Z,21.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
71,28,6,2025-07-24T00:00:00Z,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,2025-07-24T00:00:00Z,0.828,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
71,28,6,2025-07-24T00:00:00Z,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
72,29,6,2025-07-24T00:00:00Z,21.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,2025-07-24T00:00:00Z,0.85,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
72,29,6,2025-07-24T00:00:00Z,21.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
