id_treatment,id_inoc,id_faeces,starting_date,weight_0dpi,weight_14dpi,water_content_14dpi,ph_14dpi,id_bact,date.x,sample_weight,dilution_ecoli,ecoli_counted,dilution_enterococcus,enterococcus_counted,...9,id_picture,date.y,area_size,macro_description,contamination,comments,collection_date_1,collection_date_2,total-weight,ph,water_content,sample_weight_1,sample_weight_2,sample_weight_3,dilution_factor_ecoli,dilution_factor_enterococcus,e_coli_counted_1,e_coli_counted_2,e_coli_counted_3,enterococcus_counted_1,enterococcus_counted_2,enterococcus_counted_3,species,material,material_2,mass,production_date,forming_date
73,29,6,2025-07-24T00:00:00Z,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,2025-07-24T00:00:00Z,0.852,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
73,29,6,2025-07-24T00:00:00Z,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
74,29,6,2025-07-24T00:00:00Z,21.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,2025-07-24T00:00:00Z,0.707,none,none,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
74,29,6,2025-07-24T00:00:00Z,21.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,2025-08-07T00:00:00Z,NA,NA,NA,NA,2025-07-23T00:00:00Z,NA,310,NA,69.7,0.61,0.64,0.46,1000000,NA,162,177,113,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
75,30,7,2025-08-05T00:00:00Z,22.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,2025-08-05T00:00:00Z,0.648,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
75,30,7,2025-08-05T00:00:00Z,22.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
75,30,7,2025-08-05T00:00:00Z,22.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
76,30,7,2025-08-05T00:00:00Z,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,2025-08-05T00:00:00Z,0.731,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
76,30,7,2025-08-05T00:00:00Z,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
76,30,7,2025-08-05T00:00:00Z,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
77,30,7,2025-08-05T00:00:00Z,23.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,2025-08-05T00:00:00Z,0.752,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
77,30,7,2025-08-05T00:00:00Z,23.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
77,30,7,2025-08-05T00:00:00Z,23.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzianum T22,MEA,none,NA,NA,NA
78,31,7,2025-08-05T00:00:00Z,22.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,2025-08-05T00:00:00Z,0.77,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
78,31,7,2025-08-05T00:00:00Z,22.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
78,31,7,2025-08-05T00:00:00Z,22.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
79,31,7,2025-08-05T00:00:00Z,20.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,2025-08-05T00:00:00Z,1.074,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
79,31,7,2025-08-05T00:00:00Z,20.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
79,31,7,2025-08-05T00:00:00Z,20.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
80,31,7,2025-08-05T00:00:00Z,19.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,2025-08-05T00:00:00Z,0.903,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
80,31,7,2025-08-05T00:00:00Z,19.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
80,31,7,2025-08-05T00:00:00Z,19.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
81,32,7,2025-08-05T00:00:00Z,21.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,2025-08-05T00:00:00Z,0.715,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
81,32,7,2025-08-05T00:00:00Z,21.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
81,32,7,2025-08-05T00:00:00Z,21.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
82,32,7,2025-08-05T00:00:00Z,24.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,2025-08-05T00:00:00Z,0.884,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
82,32,7,2025-08-05T00:00:00Z,24.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
82,32,7,2025-08-05T00:00:00Z,24.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
83,32,7,2025-08-05T00:00:00Z,22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,2025-08-05T00:00:00Z,0.684,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
83,32,7,2025-08-05T00:00:00Z,22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
83,32,7,2025-08-05T00:00:00Z,22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. gamsii,MEA,none,NA,NA,NA
84,33,7,2025-08-05T00:00:00Z,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,2025-08-05T00:00:00Z,0.67,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
84,33,7,2025-08-05T00:00:00Z,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
84,33,7,2025-08-05T00:00:00Z,22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
85,33,7,2025-08-05T00:00:00Z,22.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,2025-08-05T00:00:00Z,0.674,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
85,33,7,2025-08-05T00:00:00Z,22.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
85,33,7,2025-08-05T00:00:00Z,22.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
86,33,7,2025-08-05T00:00:00Z,22.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,2025-08-05T00:00:00Z,0.773,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
86,33,7,2025-08-05T00:00:00Z,22.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
86,33,7,2025-08-05T00:00:00Z,22.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,T. harzainum CBS245.93,MEA,none,NA,NA,NA
87,34,7,2025-08-05T00:00:00Z,19.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,2025-08-05T00:00:00Z,0.727,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
87,34,7,2025-08-05T00:00:00Z,19.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
87,34,7,2025-08-05T00:00:00Z,19.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
88,34,7,2025-08-05T00:00:00Z,21.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,2025-08-05T00:00:00Z,0.752,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
88,34,7,2025-08-05T00:00:00Z,21.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
88,34,7,2025-08-05T00:00:00Z,21.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
89,34,7,2025-08-05T00:00:00Z,23.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,2025-08-05T00:00:00Z,0.616,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
89,34,7,2025-08-05T00:00:00Z,23.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
89,34,7,2025-08-05T00:00:00Z,23.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,ctrl,MEA,none,NA,NA,NA
90,35,7,2025-08-05T00:00:00Z,19.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,2025-08-05T00:00:00Z,0.651,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
90,35,7,2025-08-05T00:00:00Z,19.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
90,35,7,2025-08-05T00:00:00Z,19.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
91,35,7,2025-08-05T00:00:00Z,20.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,2025-08-05T00:00:00Z,0.713,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
91,35,7,2025-08-05T00:00:00Z,20.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
91,35,7,2025-08-05T00:00:00Z,20.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
92,35,7,2025-08-05T00:00:00Z,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,2025-08-05T00:00:00Z,0.661,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
92,35,7,2025-08-05T00:00:00Z,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
92,35,7,2025-08-05T00:00:00Z,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F33 Sordaria,MEA,none,NA,NA,NA
93,36,7,2025-08-05T00:00:00Z,21.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,2025-08-05T00:00:00Z,0.738,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
93,36,7,2025-08-05T00:00:00Z,21.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
93,36,7,2025-08-05T00:00:00Z,21.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
94,36,7,2025-08-05T00:00:00Z,20.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,2025-08-05T00:00:00Z,0.738,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
94,36,7,2025-08-05T00:00:00Z,20.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
94,36,7,2025-08-05T00:00:00Z,20.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
95,36,7,2025-08-05T00:00:00Z,22.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,2025-08-05T00:00:00Z,0.742,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
95,36,7,2025-08-05T00:00:00Z,22.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
95,36,7,2025-08-05T00:00:00Z,22.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F35 Sordaria,MEA,none,NA,NA,NA
96,37,7,2025-08-05T00:00:00Z,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,2025-08-05T00:00:00Z,0.73,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,Panaeolous,MEA,none,NA,NA,NA
96,37,7,2025-08-05T00:00:00Z,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,Panaeolous,MEA,none,NA,NA,NA
96,37,7,2025-08-05T00:00:00Z,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,Panaeolous,MEA,none,NA,NA,NA
97,38,7,2025-08-05T00:00:00Z,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,2025-08-05T00:00:00Z,0.69,none,none,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F39 Thermo tolerant,MEA,none,NA,NA,NA
97,38,7,2025-08-05T00:00:00Z,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,2025-08-12T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F39 Thermo tolerant,MEA,none,NA,NA,NA
97,38,7,2025-08-05T00:00:00Z,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,2025-08-19T00:00:00Z,NA,NA,NA,NA,2025-08-04T00:00:00Z,NA,600,NA,70.5,0.73,0.79,0.57,500000,NA,NA,NA,NA,NA,NA,NA,F39 Thermo tolerant,MEA,none,NA,NA,NA
